HouseholdID	Eth.Iso	Eth.Num
3120	WAD	168
3121	WAD	168
3122	WAD	168
3123	RNN-WAD	132
3124	MDC	94
3125	WAD	168
3126	WAD	168
3127	WAD	168
3128	WAD	168
3129	WAD	168
3130	WAD	168
3131	RNN-WAD	132
3132	WAD	168
3133	ABS	1
3134	WAD	168
3135	JAU	65
3136	JAU	65
3137		#N/A
3138		#N/A
3139	JAU	65
3140	WAD	168
3141	MAK	91
3142	JAU	65
3143	JAU	65
3144	GOP	54
3145	GOP	54
3146	GOP	54
3147	GOP	54
3148	WAD	168
3149	BHW	23
3150	MHZ	98
3151	MKW	103
3152	GOP	54
3153	GOP	54
3154	RNN	131
3155	GOP	54
3156	TUM	163
3157	TTI	162
3158	UNK	167
3159	WRP	175
3160	WRP	175
3161	NAB	117
3162	ARI	12
3163	WRP	175
3164	WAD	168
3165	UNK	167
3166	UNK	167
3167	ARI	12
3168	BHW	23
3169	ARI	12
3170	WAD	168
3171	ARI	12
3172	WRP	175
3173	MXN	112
3174	MHZ	98
3175	MHZ	98
3176	BUG	37
3177	SEU	138
3178	ARI	12
3179	UNK	167
3180	ARI	12
3181	UNK	167
3182	WRP	175
3183	WAD	168
3184	MAK	91
3185	SDA	136
3186	WRP	175
3188	WAD	168
3189	BHW	23
3190	BHW	23
3192	BHW	23
3193	BHW	23
3194	BHW	23
3195	BHW-BUG	24
3196	BHW	23
3199	BHW	23
3200	BHW	23
3201	BHW	23
3202	BHW	23
3203	BHW	23
3204	BHW	23
3205	BHW	23
3207	BHW	23
3208	BHW	23
3209	BHW	23
3210	BHW	23
3211	BHW	23
3212	BHW	23
3213	BHW	23
3214	BHW	23
3215	BHW-WBE	27
3216	BHW	23
3217	BHW	23
3218	BHW	23
3219	BHW	23
3220	BHW	23
3221	BHW	23
3222	BHW	23
3223	BHW	23
3224	BHW	23
3226	BHW	23
3227	BHW	23
3228	BHW	23
3229	BHW	23
3231	BHW	23
3232	BHW	23
3233	BHW	23
3234	BHW	23
3235	BHW	23
3236	BHW	23
3237	BHW	23
3238	BHW	23
3239	BHW	23
3240	BHW	23
3241	BHW	23
3242	BHW	23
3243	BHW	23
3244	BHW	23
3245	BHW	23
3246	BHW	23
3247	BHW	23
3248	BHW	23
3249	BHW	23
3250	WAD	168
3251	BHW	23
3252	WEI	169
3253	WEI	169
3254	WAD	168
3255	NAB	117
3256	BHW	23
3257	WEI	169
3258	WRP	175
3259	SEU	138
3260	WEI	169
3261	SEU	138
3262	CIA	43
3263	WEI-WRP	170
3264	SEU-WRP	139
3265	SRL	146
3266	WRP	175
3267	NAB	117
3268	WRP	175
3269	MLK	104
3270	JAV	66
3271	JAV	66
3272	GES	52
3273	GES	52
3274	CIA	43
3275	GES	52
3276	BDL	17
3277	MXN	112
3278	GES	52
3279	MIS	102
3280	GES	52
3281	GES	52
3282	CIA	43
3283	GES	52
3284	CIA	43
3285	BHW	23
3286	GES	52
3287	TLB	157
3288	BUG	37
3289	BUG	37
3290	MIS	102
3291	RAJ	129
3292	TFT	156
3293	XMT	180
3294	MAK	91
3295	GES	52
3296	TLB	157
3297	ABS	1
3298	RAJ	129
3299	SLZ	142
3300	MAK	91
3301	WGO	171
3302	RAJ	129
3303	GES	52
3304	TVO	164
3305	JAV	66
3306	WGO	171
3307	TFT	156
3308	TFT	156
3309	KEI	70
3310	TFT	156
3311	XMT	180
3312	MAL	92
3313	XMT	180
3314	GES	52
3315	GES	52
3316	CIA	43
3317	MIS	102
3318	MIS	102
3319	TFT	156
3320	TFT	156
3321	GES	52
3322	GES	52
3323	TTI	162
3324	KEI	70
3325	BHW	23
3326	GES	52
3327	MIS	102
3328	TFT	156
3329	TFT	156
3330	BUG	37
3331	ABS	1
3332	GES	52
3333	ZLM	183
3334	JAV	66
3335	GES	52
3336	GES	52
3337	XMT	180
3338	MIS	102
3339	MIS	102
3340	CIA	43
3341	FAK	48
3342	MIS	102
3343	GES	52
3344	AOZ	11
3345	CIA	43
3346	GES	52
3347	FAK	48
3348	XMT	180
3349	XMT	180
3350	XMT	180
3351	XMT	180
3352	XMT	180
3353	XMT	180
3354	BHC	20
3355	WGO	171
3356	BHC	20
3357	ABS	1
3358	BHC	20
3359	SLZ	142
3360	XMT	180
3361	GES	52
3362	GES	52
3363	GES	52
3364	MIS	102
3365	ABS	1
3366	GES	52
3367	GES	52
3368	GES	52
3369	MIS	102
3370	MIS	102
3371	KEI	70
3372	KEI	70
3373	GES	52
3374	JAV	66
3375	TFT	156
3376	MIS	102
3377	KEI	70
3378	JAV	66
3379	BUG	37
3380	TFT	156
3381	CIA	43
3382	GES	52
3383	CIA	43
3384	SLZ	142
3385	GES	52
3386	WGO	171
3387	GES	52
3388	GES	52
3389	KEI	70
3390	TFT	156
3391	MIS	102
3392	MIS	102
3393	CIA	43
3394	FOR	49
3395	XMT	180
3396	GES	52
3397	BHW	23
3398	BHC	20
3399	BHW	23
3400	MIS	102
3401	XMT	180
3402	XMT	180
3403	XMT	180
3404	XMT	180
3405	KEI	70
3406	XMT	180
3407	MIS	102
3408	XMT	180
3409	MIS	102
3410	XMT	180
3411	BHW	23
3412	XMT	180
3413	XMT	180
3414	BHW	23
3415	XMT	180
3416	XMT	180
3417	MIS	102
3418	XMT	180
3419	XMT	180
3420	XMT	180
3421	ABS	1
3422	XMT	180
3423	XMT	180
3424	XMT	180
3425	XMT	180
3426	BHW	23
3427	XMT	180
3428	XMT	180
3429	FOR	49
3430	XMT	180
3431	XMT	180
3432	XMT	180
3433	XMT	180
3434	MIS	102
3435	XMT	180
3436	BHW	23
3437	XMT	180
3438	CIA	43
3439	BND	32
3440	XMT	180
3441	LEW	88
3442	XMT	180
3443	CIA	43
3444	XMT	180
3445	XMT	180
3446	XMT	180
3447	XMT	180
3448	SLZ	142
3449	UNK	167
3450	CIA	43
3451	XMT	180
3452	XMT	180
3453	XMT	180
3454	TLB	157
3455	XMT	180
3456	XMT	180
3457	TLB	157
3458	XMT	180
3459	CIA	43
3460	CIA	43
3461	XMT	180
3462	BHW	23
3463	BHW	23
3464	BHW	23
3465	BHC	20
3466	XMT	180
3467	BHW	23
3468	XMT	180
3469	ABS	1
3470	MKW	103
3471	XMT	180
3472	XMT	180
3473	ABS	1
3474	MKW	103
3475	MKW	103
3476	MLK	104
3477	MLK	104
3478	SDA	136
3479	MLK	104
3480	SDA	136
3481	XMT	180
3482	ASL	15
3483	CIA	43
3484	JAV	66
3485	ABS	1
3486	LBW	85
3487	XMT	180
3488	GES	52
3489	ABS	1
3490	XMM	179
3491	MLK	104
3492	MIS	102
3493	TVO	164
3494	GES	52
3495	GES	52
3496	MIS	102
3497	GES	52
3498	GES	52
3499	MIS	102
3500	BUG	37
3501	GES	52
3502	MAL	92
3503	MAL	92
3504	GES	52
3505	TLB	157
3506	ABS	1
3507	GES	52
3508	GES	52
3509	UNK	167
3510	LEW	88
3511	GES	52
3512	BUG	37
3513	HEG	58
3514	MAL	92
3515	TLB	157
3516	TLB	157
3517	TLB	157
3518	CIA	43
3519	BHW	23
3520	TLB	157
3521	TLB	157
3522	TLB	157
3523	BHW	23
3524	MLK	104
3525	JAV	66
3526	TLB	157
3527	XMT	180
3528	TLB	157
3529	TLB	157
3530	BHW	23
3531	XMT	180
3532	XMT	180
3533	XMT	180
3534	TFT	156
3535	BHW	23
3536	BHW	23
3537	TLB	157
3538	NTT	124
3539	BHW	23
3540	BHW	23
3541	BHW	23
3542	MXN	112
3543	BHW	23
3544	BHW	23
3545	BHW	23
3546	BHW	23
3547	WGO	171
3548	BHW	23
3549	BHW	23
3550	BHW	23
3551	TFT	156
3552	BHW	23
3553	BHW	23
3554	BHW	23
3555	BHW	23
3556	WGO	171
3557	BHW	23
3558	WGO	171
3559	AOZ	11
3560	BHW	23
3561	BHW	23
3562	RAJ	129
3563	BHW	23
3564	BHW	23
3565	BHW	23
3566	BHW	23
3567	BHW	23
3568	BHW	23
3569	KJE	78
3570	BHW	23
3571	BHW	23
3572	BHW	23
3573	BHW	23
3574	BHW	23
3575	BHW	23
3576	BHW	23
3577	JAV	66
3578	BHW	23
3579	BHW	23
3580	ABS	1
3581	FOR	49
3582	BHW	23
3583	ABS	1
3584	BHW	23
3585	GES	52
3586	GES	52
3587	XMT	180
3588	AOZ	11
3589	BHW	23
3590	BHW	23
3591	BHW	23
3592	NTT	124
3593	BHW	23
3594	BHW	23
3595	BHW	23
3596	BHW	23
3597	BHW	23
3598	CIA	43
3599	BHW	23
3600	BHW	23
3601	BHW	23
3602	BHW	23
3603	BHW	23
3604	BHW	23
3605	BHW	23
3606	BHW	23
3607	BHW	23
3608	BHW	23
3609	BHW	23
3610	AOZ	11
3611	BHW	23
3612	BHW	23
3613	BHW	23
3614	RAJ	129
3615	CIA	43
3616	BHW	23
3617	BHW	23
3618	BHW	23
3619	BHW	23
3620	BHW	23
3621	BHW	23
3622	BHW	23
3623	BHW	23
3624	BHW	23
3625	BHW	23
3626	ABS	1
3627	BHW	23
3628	BHW	23
3629	BHW	23
3630	BHW	23
3631	BHW-WGO	28
3632	NA	116
3633	BHW	23
3634	BHW	23
3635	BHW	23
3636	BHW	23
3637	BHW	23
3638	BHW	23
3639	WOW	174
3640	BHW	23
3641	BHW-WGO	28
3642	BHW	23
3643	BHW	23
3644	BHW	23
3645	BHW	23
3646	BHW	23
3647	BHW	23
3648	BHW-WGO	28
3649	BHW	23
3650	BHW-WGO	28
3651	BHW	23
3652	BHW	23
3653	BHW	23
3654	BHW	23
3655	WOW	174
3656	RAJ	129
3657	BHW	23
3658	MAL	92
3659	BHW	23
3660	BHW	23
3661	BHW	23
3662	BHW	23
3663	BHW	23
3664	BHW	23
3665	BHW	23
3666	BHW	23
3667	BHW	23
3668	BHW	23
3669	BHW	23
3670	BHW	23
3671	BHW	23
3672	SUL	147
3673	WRP	175
3674	BHW	23
3675	BHW	23
3676	TFT	156
3677	BHW	23
3678	BHW	23
3679	BHW	23
3680	BHW	23
3681	BHW	23
3682	BHW	23
3683	BHW	23
3684	BHW	23
3685	BHW	23
3686	BHW	23
3687	BHW	23
3688	BHW	23
3689	BHW	23
3690	BHW	23
3691	BHW	23
3692	BHW	23
3693	BHW	23
3694	BHW	23
3695	CIA	43
3696	BHW	23
3697	KJE	78
3698	NTT	124
3699	BHW	23
3700	BHW	23
3701	BHW	23
3702	BHW	23
3703	BHC	20
3704	BHW	23
3705	BHW	23
3706	WGO	171
3707	XMT	180
3708	GES	52
3709	BHW	23
3710	RAJ	129
3711	RAJ	129
3712	UNK	167
3713	RAJ	129
3714	AOZ	11
3715	BHW	23
3716	AOZ	11
3717	BHW	23
3718	BHW	23
3719	BHW	23
3720	BHW	23
3721	BHW	23
3722	BHW	23
3723	BHW	23
3724	BHW	23
3725	BHW	23
3726	BHW	23
3727	BHW	23
3728	TTI	162
3729	CIA	43
3730	BHW	23
3731	RAJ	129
3732	SDA	136
3733	BHW	23
3734	BHW	23
3735	BHC	20
3736	BHW	23
3737	BHW	23
3738	BHW	23
3739	BHW	23
3740	BHW	23
3741	RAJ	129
3742	BHW	23
3743	BHW	23
3745	NTT	124
3746	ABS	1
3747	GES	52
3748	MLK	104
3749	XMT	180
3750	MAL	92
3751	BHW	23
3752	TLB	157
3753	BHW	23
3754	BHW	23
3755	AOZ	11
3756	XMT	180
3757	XMT	180
3758	XMT	180
3759	LEX	89
3760	TLB	157
3761	ABS	1
3762	XMT	180
3763	BHW	23
3764	AOZ	11
3765	TLB	157
3766	LEX	89
3767	XMT	180
3768	XMT	180
3769	XMT	180
3770	XMT	180
3771	XMT	180
3772	XMT	180
3773	XMT	180
3774	XMT	180
3775	XMT	180
3776	BHW	23
3777	XMT	180
3778	CIA	43
3779	GES	52
3780	XMT	180
3781	XMT	180
3782	CIA	43
3783	XMT	180
3784	XMT	180
3785	XMT	180
3786	BHW	23
3787	XMT	180
3788	XMT	180
3789	XMT	180
3790	XMT	180
3791	XMT	180
3792	XMT	180
3793	XMT	180
3794	XMT	180
3795	ABS-ALO	2
3796	ABS-ALO	2
3797	XMT	180
3798	KAI	68
3799	XMT	180
3800	GES-XMT	53
3801	BHC	20
3802	TFT	156
3803	MIS	102
3804	TFT	156
3805	GES	52
3806	BUG	37
3807	MIS	102
3808	AOZ	11
3809	BUG	37
3810	TFT	156
3811	TFT	156
3812	TFT	156
3813	CIA	43
3814	CIA	43
3815	GES	52
3816	TFT	156
3817	GES	52
3818	GES	52
3819	CIA	43
3820	CIA	43
3821	GES	52
3822	TFT	156
3823	SOR	145
3824	GES	52
3825	XMT	180
3826	GES	52
3827	MXN	112
3828	BUG	37
3829	GES	52
3830	CIA	43
3831	CIA	43
3832	ABS	1
3833	GES	52
3834	GES	52
3835	TFT	156
3836	TFT	156
3837	TFT	156
3838	TFT	156
3839	BHP	21
3840	MXN-SLZ	114
3841	TFT	156
3842	MIS	102
3843	BUG-SWU	42
3844	TFT	156
3845	GES	52
3846	TFT	156
3847	FAK	48
3848	GES	52
3849	CIA	43
3850	TFT	156
3851	MAL	92
3852	RAJ	129
3853	GES	52
3854	KGQ	73
3855	BHW	23
3856	BHW	23
3857	BHW	23
3858	BHW	23
3859	BHW	23
3860	BHW	23
3861	BHW	23
3862	BHC	20
3863	MAL	92
3864	RAJ	129
3865	BHW	23
3866	BHW	23
3867	AOZ	11
3868	BHW	23
3869	MIS	102
3870	BHW	23
3871	BHW	23
3872	BHW-WGO	28
3873	RAJ	129
3874	BHW-WRP	29
3875	KAI	68
3876	BHW	23
3877	BHW	23
3878	BHW	23
3879	BHW	23
3880	SEU	138
3881	BHW	23
3882	BHW	23
3883	BHW	23
3884	BHW	23
3885	KAI	68
3886	BHW	23
3887	BHW	23
3888	BHW	23
3889	RAJ	129
3890	BHW	23
3891	RAJ	129
3892	RAJ	129
3893	BHW	23
3894	BHW	23
3895	BHW	23
3896	BHW-WGO	28
3897	BHW	23
3898	BHW	23
3899	BHW	23
3900	RJA	130
3901	BHW	23
3902	SLY	141
3903	BHW	23
3904	BHW	23
3905	RAJ	129
3906	RAJ	129
3907	BHW	23
3908	BHW	23
3909	RAJ	129
3910	BHW	23
3911	BHW	23
3912	BHW	23
3913	BHW	23
3914	RAJ	129
3915	BHW	23
3916	LBW	85
3917	BHW	23
3918	BHW	23
3919	BHW	23
3920	RAJ	129
3921	GEI	51
3922	NAP	118
3923	FOR	49
3924	NAP	118
3925	MIM	101
3926	NAP	118
3927	ZRS	184
3928	KGQ	73
3929	BUG	37
3930	CIA	43
3931	KGQ	73
3932	KEI	70
3933	NAP	118
3934	NAP	118
3935	CIA	43
3936	NAP	118
3937	CIA	43
3938	CIA	43
3939	MAL	92
3940	MLK	104
3941	MNU	106
3942	ZRS	184
3943	ZRS	184
3944	ZRS	184
3945	AOZ	11
3946	ZRS	184
3947	ZRS	184
3948	ZRS	184
3949	ZRS	184
3950	ZRS	184
3951	ZRS	184
3952	ZRS	184
3953	ZRS	184
3954	ZRS	184
3955	ZRS	184
3956	ZRS	184
3957	ZRS	184
3958	ZRS	184
3959	AOZ	11
3960	KEI	70
3961	ZRS	184
3962	ZRS	184
3963	ZRS	184
3964	AGF	6
3965	ZRS	184
3966	ZRS	184
3967	ZRS	184
3968	ZRS	184
3969	ZRS	184
3970	ZRS	184
3971	BHW	23
3972	RAJ	129
3973	RAJ	129
3974	BHW	23
3975	AOZ	11
3976	BHW	23
3977	BHW	23
3978	CIA	43
3979	BHW	23
3980	RJA	130
3981	BHW	23
3982	BHW	23
3983	RJA	130
3984	RJA	130
3985	RJA	130
3986	RJA	130
3987	BHW	23
3988	BHW	23
3989	RAJ	129
3990	BHW	23
3991	BHW	23
3992	BHW	23
3993	BHW	23
3994	TAM 	154
3995	BHW	23
3996	CIA	43
3997	BHW	23
3998	BHW	23
3999	RJA	130
4000	BHW	23
4001	RJA	130
4002	BHW	23
4003	BHW	23
4004	BHW	23
4005	RJA	130
4006	BHW	23
4007	BHW	23
4008	BHW	23
4009	RJA	130
4010	RJA	130
4011	RJA	130
4012	MXN-SKV	113
4013	MXN	112
4014	MXN	112
4015	MXN	112
4016	MXN	112
4017	MXN	112
4018	MXN	112
4019	MXN	112
4020	MXN	112
4021	MXN	112
4022	MXN	112
4023	MXN	112
4024	MXN	112
4025	BHW	23
4026	MXN	112
4027	SEU	138
4028	TFT	156
4029	BHW	23
4030	MXN	112
4031	BHW	23
4032	BUG	37
4033	MIS	102
4034	TFT	156
4035	GES	52
4036	RJA	130
4037	JAV	66
4038	KEI	70
4039	MKW	103
4040	GES	52
4041	BUG	37
4042	CIA	43
4043	BUG	37
4044	BTJ	35
4045	BUG	37
4046	FOR	49
4047	BHW	23
4048	BUG	37
4049	TFT	156
4050	BHW	23
4051	BUG	37
4052	FOR	49
4053	BUG	37
4054	BHW	23
4055	RJA	130
4056	BHW	23
4057	KEI	70
4058	RJA	130
4059	SUL	147
4060	MAL	92
4061	BUG	37
4062	TFT	156
4063	MER	95
4064	BHW	23
4065	MAL	92
4066	BHW	23
4067	RAJ	129
4068	BHW	23
4069	CIA	43
4070	RJA	130
4071	BHW	23
4072	BHW	23
4073	BHW	23
4074	BHW	23
4075	ABS	1
4076	BHW	23
4077	SUL	147
4078	BHW	23
4079	BHW	23
4080	BHW	23
4081	RJA	130
4082	BHW	23
4083	RJA	130
4084	BHW	23
4085	BHW	23
4086	BHW	23
4087	ABS	1
4088	BHW	23
4089	BHW	23
4090	JAV	66
4091	BUG	37
4092	GES	52
4093	BUG	37
4094	CIA	43
4095	AND-SEU	10
4096	NTT	124
4097	BHP	21
4098	AND	9
4099	BHP	21
4100	BUG	37
4101	MLK	104
4102	CIA	43
4103	AND	9
4104	BHP-TLD	22
4105	SEU	138
4106	SUL	147
4107	SLZ	142
4108	RJA	130
4109	BHW	23
4110	RJA	130
4111	SLZ	142
4112	SLZ	142
4113	BHW	23
4114	BHW	23
4115	BHW	23
4116	SLZ	142
4117	BHP-TLD	22
4118	SLZ	142
4119	BHP	21
4120	TLD	158
4121	SLZ	142
4122	SLZ	142
4123	BHW	23
4124	BHP-TLD	22
4125	BHP-TLD	22
4126	SLZ	142
4127	BHW	23
4128	BHW	23
4129	BHP-TLD	22
4130	BHW	23
4131	RJA	130
4132	RJA	130
4133	SEU	138
4134	BHP	21
4135	BHP	21
4136	RJA	130
4137	RJA	130
4138	BHW	23
4139	BHW	23
4140	TFT	156
4141	BHW	23
4142	RJA	130
4143	BHW	23
4144	BHW	23
4145	BHW	23
4146	BHW	23
4147	BHW	23
4148	ABS	1
4149	BHW	23
4150	RJA	130
4151	BHW	23
4152	ABS	1
4153	BHW	23
4154	BHW	23
4155	RJA	130
4156	RJA	130
4157	BHW	23
4158	BHW	23
4159	TLB	157
4160	BHW	23
4161	FAK	48
4162	RJA	130
4163	BHW	23
4164	RJA	130
4165	RJA	130
4166	BHW	23
4167	BHW	23
4168	BHW	23
4169	BHW	23
4170	RAJ	129
4171	BHW	23
4172	BHW	23
4173	BHW	23
4174	RAJ	129
4175	SDA	136
4176	RJA	130
4177	RJA	130
4178	BHW	23
4179	BHW	23
4180	BHW	23
4181	BHW	23
4182	BHW	23
4183	RAJ	129
4184	BHW	23
4185	BHW	23
4186	BHW	23
4187	RJA	130
4188	BHW	23
4189	BHW	23
4190	BHW	23
4191	XOD	181
4192	BHW	23
4193	ABS	1
4194	BHW	23
4195	BHW	23
4196	BHW	23
4197	BHW	23
4198	BHW	23
4199	BHW	23
4200	BHW	23
4201	BHW	23
4202	BHW	23
4203	BHW	23
4204	BHW	23
4205	TTI	162
4206	BHW	23
4207	RAJ	129
4208	BHW	23
4209	UNK	167
4210	BHW	23
4211	AOZ	11
4212	BHW	23
4213	BHW	23
4214	BHW	23
4215	UNK	167
4216	RJA	130
4217	BHW	23
4218	NA	116
4219	BHW	23
4220	BHW	23
4221	SWU	150
4222	BHW	23
4223	BHW	23
4224	BHW	23
4225	BHW	23
4226	BHW	23
4227	BHW	23
4228	BHW	23
4229	BHW	23
4230	BHW	23
4231	BHW	23
4232	BHW	23
4233	BHW	23
4234	BHW	23
4235	BHW	23
4236	BHW	23
4237	ABS	1
4238	BHW	23
4239	ABS	1
4240	BHW	23
4241	BHW	23
4242	BHW	23
4243	BHW	23
4244	BHW	23
4245	BHW	23
4246	CIA	43
4247	BHW	23
4248	BHW	23
4249	BHW	23
4250	BHW	23
4251	LBW	85
4252	TFT	156
4253	BHW	23
4254	BHW	23
4255	BHW	23
4256	BHW	23
4257	GES	52
4258	MAL	92
4259	BHW	23
4260	BHW	23
4261	BHW	23
4262	BHW	23
4263	BHW	23
4264	BHW	23
4265	BHW	23
4266	BHW	23
4267	BHW	23
4268	BHW	23
4269	BHW	23
4270	BHW	23
4271	BHW	23
4272	BHW	23
4273	BHW	23
4274	BHW	23
4275	BHW	23
4276	BHW	23
4277	RAJ	129
4278	BHW	23
4279	BHW	23
4280	BHW	23
4281	BHW	23
4282	BHW	23
4283	BHW	23
4284	BHW	23
4285	BHW	23
4286	BHW	23
4287	BHW	23
4288	BHW	23
4289	BHW	23
4290	BHW	23
4291	BHW	23
4292	BHW	23
4293	BHW	23
4294	ZRS	184
4295	ZRS	184
4296	ZRS	184
4297	ZRS	184
4298	ZRS	184
4299	AND-SEU	10
4300	ZRS	184
4301	ZRS	184
4302	BHW	23
4303	ZRS	184
4304	ZRS	184
4305	ZRS	184
4306	ZRS	184
4307	ZRS	184
4308	ZRS	184
4309	KWH	82
4310	KGQ	73
4311	ZRS	184
4312	BHW	23
4313	IRX	62
4314	AOZ	11
4315	ZRS	184
4316	ZRS	184
4317	ZRS	184
4318	ZRS	184
4319	ZRS	184
4320	ZRS	184
4321	UNK	167
4322	ZRS	184
4323	ZRS	184
4324	ETZ	47
4325	ZRS	184
4326	ZRS	184
4327	ZRS	184
4328	ZRS	184
4329	ZRS	184
4330	ZRS	184
4331	ZRS	184
4332	ZRS	184
4333	ZRS	184
4334	ZRS	184
4335	KWH	82
4336	MAL	92
4337	KWI	84
4338	KWI	84
4339	MIM	101
4340	ZRS	184
4341	ZRS	184
4342	KGQ	73
4343	KWH	82
4344	BUG	37
4345	KWI	84
4346	KWI	84
4347	WLO	173
4348	ZRS	184
4349	FOR	49
4350	JAV	66
4351	BDW	18
4352	FAK	48
4353	KWH	82
4354	ZRS	184
4355	KWH	82
4356	KWI	84
4357	KWI	84
4358	MAL	92
4359	KWI	84
4360	KWI	84
4361	KWI	84
4362	ZRS	184
4363	KWI	84
4364	KWI	84
4365	KUV	81
4366	KWI	84
4367	KWI	84
4368	KWI	84
4369	KWI	84
4370	KGQ	73
4371	KWI	84
4372	KWI	84
4373	KWI	84
4374	BDW	18
4375	KAI	68
4376	UNK	167
4377	NBN	119
4378	IRX	62
4379	KWI	84
4380	IRX	62
4381	SUL	147
4382	KAI	68
4383	FAK	48
4384	BIN	30
4385	MAL	92
4386	UNK	167
4387	KGQ	73
4388	KGQ	73
4389	KGQ	73
4390	KGQ	73
4391	KGQ	73
4392	KGQ	73
4393	KGQ	73
4394	KGQ	73
4395	UNK	167
4396	KGQ	73
4397	KGQ	73
4398	KGQ	73
4399	BHP	21
4400	KGQ	73
4401	KGQ	73
4402	KGQ	73
4403	KGQ	73
4404	ASI	13
4405	IRX	62
4406	SEU	138
4407	AYZ	16
4408	ASI	13
4409	UNK	167
4410	ASI	13
4411	ASI	13
4412	MAL	92
4413	UNK	167
4414	ASI	13
4415	ASI	13
4416	ZRS	184
4417	ZRS	184
4418	UNK	167
4419	KAI	68
4420	ZRS	184
4421	ZRS	184
4422	ZRS	184
4423	ZRS	184
4424	CIA	43
4425	ZRS	184
4426	GES	52
4427	ZRS	184
4428	WAD	168
4429	ZRS	184
4430	ZRS	184
4431	ZRS	184
4432	UNK	167
4433	ZRS	184
4434	ZRS	184
4435	KHE	76
4436	GES	52
4437	KEI	70
4438	ZRS	184
4439	ZRS	184
4440	ZRS	184
4441	ZRS	184
4442	ZRS	184
4443	ZRS	184
4444	AOZ	11
4445	ZRS	184
4446	BTD	34
4447	ZRS	184
4448	ZRS	184
4449	ZRS	184
4450	MLK	104
4451	ZRS	184
4452	ZRS	184
4453	ZRS	184
4454	MHS	97
4455	UNK	167
4456	ZRS	184
4457	ZRS	184
4458	ZRS	184
4459	ZRS	184
4460	ZRS	184
4461	ZRS	184
4462	KAI	68
4463	ZRS	184
4464	ZRS	184
4465	ZRS	184
4466	ZRS	184
4467	ZRS	184
4468	ZRS	184
4469	ZRS	184
4470	KEI	70
4471	ZRS	184
4472	ZRS	184
4473	ZRS	184
4474	ZRS	184
4475	ZRS	184
4476	MAL	92
4477	ZRS	184
4478	ZRS	184
4479	ZRS	184
4480	ZRS	184
4481	ZRS	184
4482	WAD	168
4483	ZRS	184
4484	ZRS	184
4485	BDW	18
4486	MLK	104
4487	GES	52
4488	KWH	82
4489	KUV	81
4490	BDL	17
4491	BDW	18
4492	KUV	81
4493	KUV	81
4494	KUV	81
4495	BDW-FOR	19
4496	KEI	70
4497	KUV	81
4498	BHP	21
4499	GES	52
4500	KEI	70
4501	IRX	62
4502	AGF	6
4503	CIA	43
4504	BDW	18
4505	KWH	82
4506	KEI	70
4507	MNU	106
4508	KEI	70
4509	MNU	106
4510	AGF	6
4511	SZP	152
4512	CIA	43
4513	BHW	23
4514	MNU	106
4515	UNK	167
4516	CIA	43
4517	KEI	70
4518	SDA	136
4519	BHW	23
4520	BUG	37
4521	ETZ	47
4522	MAD	90
4523	TTI	162
4524	MNU	106
4525	XMT	180
4526	MNU	106
4527	CIA	43
4528	MNU	106
4529	MNU	106
4530	SUL	147
4531	PAN	126
4532	BND	32
4533	MNU	106
4534	EKG	46
4535	KEI	70
4536	BHW	23
4537	XMM	179
4538	KEI	70
4539	KEI	70
4540	KEI	70
4541	KGQ	73
4542	KEI	70
4543	MNU	106
4544	TXN	166
4545	NAP	118
4546	TEP	155
4547	BHW	23
4548	BHW	23
4549	TEP	155
4550	TEP	155
4551	BHW	23
4552	TEP	155
4553	RAJ	129
4554	UNK	167
4555	TEP	155
4556	TEP	155
4557	RJA	130
4558	BTD	34
4559	KEI	70
4560	MXN	112
4561	RJA	130
4562	TEP	155
4563	JAQ	64
4564	SEU	138
4565	SLZ	142
4566	BHW	23
4567	TEP	155
4568	MXN	112
4569	TEP	155
4570	SOR	145
4571	BHW	23
4572	RAJ	129
4573	TEP	155
4574	BHW	23
4575	TEP	155
4576	MXN	112
4577	MXN	112
4578	TEP	155
4579	RJA	130
4580	TEP	155
4581	TEP	155
4582	TEP	155
4583	UNK	167
4584	RJA	130
4585	TEP	155
4586	RJA	130
4587	BHW	23
4588	RJA	130
4589	BHW	23
4590	BHW	23
4591	BHW	23
4592	BHW	23
4593	BHW	23
4594	RJA	130
4595	BHW	23
4596	RJA	130
4597	BHW	23
4598	RJA	130
4599	RJA	130
4600	BHW	23
4601	BHW	23
4602	RJA	130
4603	RAJ	129
4604	BHW	23
4605	XMM	179
4606	RJA	130
4607	RJA	130
4608	BHW	23
4609	RJA	130
4610	RJA	130
4611	RAJ	129
4612	BHW	23
4613	SUL	147
4614	BHW	23
4615	BHW	23
4616	RJA	130
4617	BHW	23
4618	BHW	23
4619	RJA	130
4620	RJA	130
4621	RJA	130
4622	RJA	130
4623	CIA	43
4624	RJA	130
4625	BHW	23
4626	KEI	70
4627	RJA	130
4628	BHW	23
4629	ABS	1
4630	BHW	23
4631	KEI	70
4632	TFT	156
4633	BHW	23
4634	SOR	145
4635	BHW	23
4636	WRP	175
4637	TFT	156
4638	MAL	92
4639	RJA	130
4640	UNK	167
4641	BND	32
4642	TFT	156
4643	TFT	156
4644	SEU	138
4645	ABS	1
4646	TFT	156
4647	RJA	130
4648	BHW	23
4649	SZP	152
4650	SAS	134
4651	GEI	51
4652	SUL	147
4653	BHW	23
