HouseholdID	MPAID	SettlementID	InterviewYear	YearsResident	TimeMarket	PaternalEthnicity	Religion	PrimaryLivelihood	SecondaryLivelihood	TertiaryLivelihood	FreqFish	FreqSaleFish	PercentIncomeFish	FreqEatFish	PercentProteinFish	MajorFishTechnique	EconomicStatusTrend	AssetCar	AssetTruck	AssetCarTruck	AssetBicycle	AssetMotorcycle	AssetBoatNoMotor	AssetBoatOutboard	AssetBoatInboard	AssetLandlinePhone	AssetCellPhone	AssetPhoneCombined	AssetTV	AssetRadio	AssetStereo	AssetCD	AssetDVD	AssetEntertain	AssetSatellite	AssetGenerator	CookingFuel	FSNotEnough	FSDidNotLast	FSBalancedDiet	FSAdultSkip	FSFreqAdultSkip	FSEatLess	FSHungry	FSChildPortion	FSLowCostFood	FSChildSkip	FSFreqChildSkip	FSNoMealChild	RightsAccess	RightsHarvest	RightsManage	RightsExclude	RightsTransfer	SocialConflict	MarineGroup	OtherGroup	PlaceHappy	PlaceFavourite	PlaceMiss	PlaceBest	PlaceFishHere	PlaceBeMyself	Baseline_t2_pairs
833	6	58	2011	16	5	Buton	2	3	996	1	4	4	4	5	4	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	2	1	0	994	1	1	1	1	0	994	3	1	1	1	1	0	3	0	0	4	4	4	4	4	4	0
832	6	58	2011	30	8	Seram	2	7	998	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	3	3	3	2	1	3	1	0	0	3	0	994	3	1	0	0	0	0	4	0	0	4	4	4	4	4	4	0
831	6	58	2011	13	4	Seram	2	3	998	998	4	4	5	5	4	1	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	3	3	3	4	4	4	0
830	6	58	2011	11	11	Key Tual	2	7	1	3	4	1	2	4	4	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	3	1	1	3	2	2	2	0	994	0	1	0	3	0	994	3	1	1	0	0	0	997	0	0	4	4	4	4	4	4	0
829	6	58	2011	5	8	Seram	2	3	998	998	4	4	4	4	4	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	1	1	1	1	2	1	1	1	0	0	0	3	0	0	3	3	4	4	4	4	0
828	6	58	2011	20	5	Halma Hera	2	3	1	998	3	3	4	5	4	1	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	997	0	0	3	4	4	4	4	4	3810
827	6	57	2011	3	1	Maluku	1	7	998	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	2	0	994	2	1	0	0	0	0	997	0	0	4	4	4	4	4	4	0
826	6	57	2011	6	1	Ternate	1	7	998	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	4	1	0	3	2	2	2	1	2	1	0	0	2	0	994	3	1	0	0	0	0	997	0	1	3	3	4	4	998	4	0
825	6	57	2011	7	1	Jawa	2	7	7	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	0	4	4	4	4	4	4	0
824	6	57	2011	28	1	Ternate	2	7	1	998	994	994	994	994	994	994	3	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	3	1	1	2	1	2	0	0	1	2	0	994	3	1	0	0	0	0	4	0	0	4	4	4	4	4	4	3375
823	6	57	2011	5	1	Ternate	2	7	7	998	994	994	994	994	994	994	3	0	0	0	0	0	0	1	0	2	0	2	1	0	0	0	1	1	1	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	997	0	0	4	4	4	4	998	4	3378
822	6	57	2011	6	1	Jawa	2	7	1	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	0	3	4	4	4	4	4	0
821	6	57	2011	3	1	Maluku	2	7	6	998	994	994	994	994	994	994	5	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	4	0	1	3	2	2	2	1	3	0	0	0	3	0	994	3	1	0	0	0	0	3	0	0	5	4	4	4	4	4	0
820	6	57	2011	26	1	Matbat	2	1	3	2	4	2	3	4	3	1	3	0	0	0	0	0	1	1	0	2	0	2	2	1	1	1	1	4	1	1	3	2	2	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0	0	4	4	4	4	4	4	0
819	6	57	2011	10	1	Misool	2	7	3	998	4	4	2	4	4	1	3	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	3	2	2	2	1	3	1	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	3392
818	6	57	2011	2	1	Maluku	2	7	3	998	3	3	2	5	4	4	4	0	0	0	0	0	0	0	0	2	0	2	1	0	1	1	1	3	0	0	3	2	3	2	0	994	0	0	998	998	998	994	998	1	1	0	0	0	3	0	0	4	5	5	5	4	4	0
817	6	57	2011	5	1	seram	2	7	998	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	2	1	0	3	2	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	1	0	4	3	4	4	4	4	0
816	6	57	2011	23	1	seram	2	1	998	998	994	994	994	994	994	994	3	0	0	0	0	0	0	1	0	2	0	2	1	1	0	0	0	1	1	0	3	2	2	2	1	1	1	1	0	3	0	994	3	1	1	0	0	0	3	1	0	4	4	4	4	4	4	0
815	6	57	2011	18	1	Ternate	2	3	1	7	5	4	4	5	4	4	3	0	0	0	0	0	0	2	0	1	0	1	1	0	1	0	0	1	1	0	3	2	2	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	1	0	5	5	5	5	5	5	0
814	6	57	2011	18	1	Madura	2	3	7	998	5	5	4	5	4	2	3	0	0	0	0	0	1	1	0	2	0	2	1	0	1	1	1	3	1	1	3	2	2	2	1	2	1	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
813	6	57	2011	13	1	Arab	2	996	7	998	994	994	994	994	994	994	2	0	0	0	0	0	0	2	0	6	0	6	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	4	0	0	4	4	4	4	4	4	0
812	6	57	2011	11	1	Misool	2	2	3	998	3	2	4	4	4	1	3	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	1	1	2	1	2	3	1	1	0	0	0	3	1	0	4	4	4	4	4	4	0
811	6	57	2011	12	1	Buton	2	7	3	998	3	3	3	4	4	1	4	0	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
810	6	57	2011	23	1	Matbat	2	1	7	2	994	994	994	994	994	994	3	0	0	0	0	0	1	0	1	2	0	2	1	1	1	1	1	4	1	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	1	1	0	2	1	0	4	4	4	4	4	4	0
809	6	57	2011	12	1	Misool	2	7	998	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	2	0	2	1	1	1	1	0	3	1	0	3	3	3	2	0	994	0	0	998	998	998	994	998	1	0	0	0	0	3	1	0	4	2	4	4	2	4	0
808	6	57	2011	4	1	Ternate	2	7	998	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	2	0	2	1	0	1	1	0	2	0	1	3	1	3	2	1	2	1	0	998	998	998	994	998	1	0	0	0	0	997	0	0	4	4	4	4	4	4	0
807	6	57	2011	10	1	Ternate	2	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	3	0	3	1	0	1	1	1	3	0	1	3	2	2	2	1	2	1	0	1	2	0	994	3	1	0	1	1	0	2	1	0	4	4	4	4	4	4	0
806	6	57	2011	15	1	Tual	2	1	7	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	0	1	2	0	994	3	1	0	0	0	0	3	1	0	4	4	4	4	4	4	0
805	6	56	2011	23	1	matbat	1	1	7	3	3	3	2	4	4	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	3	2	2	2	1	2	1	0	0	2	0	994	3	1	1	0	0	0	3	1	1	4	4	4	4	4	4	0
804	6	56	2011	41	1	matbat	1	7	2	1	994	994	994	994	994	994	4	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	2	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	5	0	1	4	4	4	4	4	4	3400
803	6	56	2011	43	1	matbat	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	5	0	1	4	4	4	4	4	4	0
802	6	56	2011	45	1	matbat	1	7	998	998	994	994	994	994	994	994	4	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	4	0	1	3	2	2	2	0	994	0	0	1	2	0	994	3	1	0	0	0	0	5	0	1	4	4	4	4	4	4	3399
801	6	56	2011	50	1	matbat	1	1	7	2	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	5	1	1	4	4	4	4	4	4	3410
800	6	56	2011	48	1	matbat	1	2	7	1	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	1	2	1	0	1	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	3417
799	6	56	2011	35	1	matbat	1	7	2	1	994	994	994	994	994	994	4	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	3	0	1	3	2	2	2	1	2	1	0	0	2	0	994	3	1	0	0	0	0	3	0	0	4	4	4	4	4	4	0
798	6	56	2011	53	1	matbat	1	1	2	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	2	0	994	2	1	0	1	1	0	5	1	1	4	4	4	4	4	4	0
797	6	56	2011	18	1	matbat	1	2	3	998	3	2	3	2	3	1	4	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
796	6	56	2011	26	1	Biak	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	1	2	0	0	0	0	1	0	1	1	0	2	0	1	3	3	3	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	5	0	1	4	4	4	4	4	4	0
795	6	56	2011	33	1	matbat	1	7	1	2	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	0	0	2	0	994	3	1	0	0	0	0	5	0	1	4	4	4	4	4	4	0
794	6	56	2011	29	1	matbat	1	1	7	7	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	3	3	3	0	994	0	0	0	3	0	994	2	1	0	1	1	0	3	1	1	4	4	4	4	4	4	0
793	6	56	2011	21	1	matbat	1	7	2	998	994	994	994	994	994	994	4	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	2	1	2	1	0	1	2	0	994	3	1	0	0	0	0	4	0	0	4	4	4	4	4	4	0
792	6	56	2011	32	1	matbat	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	1	1	4	4	4	4	4	4	0
791	6	56	2011	57	1	matbat	1	1	2	998	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	1	1	4	4	4	4	4	4	0
790	6	56	2011	28	1	matbat	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	1	2	1	0	0	2	0	994	3	1	1	1	1	0	5	1	1	4	4	4	4	4	4	3423
789	6	56	2011	34	1	matbat	1	2	1	998	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	2	0	1	3	2	2	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	1	1	4	4	4	4	4	4	3419
788	6	56	2011	49	1	matbat	1	1	7	998	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	3	2	3	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	1	1	4	4	4	4	4	4	0
787	6	56	2011	32	1	matbat	1	7	1	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	2	1	2	1	0	0	2	0	994	3	1	0	0	0	0	5	0	0	4	4	4	4	4	4	3428
786	6	56	2011	40	1	matbat	1	1	7	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	1	1	4	4	4	4	4	4	0
785	6	56	2011	38	1	matbat	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	5	0	1	4	4	4	4	4	4	0
784	6	56	2011	34	1	matbat	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	2	2	2	1	2	0	0	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	3	3	3	3	3405
783	6	56	2011	6	1	Tobelo	1	1	7	3	4	1	1	4	4	1	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	4	0	1	4	4	4	4	4	4	0
782	6	56	2011	29	1	matbat	1	7	998	998	994	994	994	994	994	994	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	2	0	994	2	1	1	0	0	0	3	0	1	4	4	4	4	4	4	3435
781	6	56	2011	46	1	matbat	1	7	1	7	994	994	994	994	994	994	4	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	0
780	6	56	2011	34	1	matbat	1	3	1	998	4	4	4	4	3	1	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	5	0	1	4	4	4	4	4	4	0
779	6	56	2011	49	1	matbat	1	1	998	998	994	994	994	994	994	994	4	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	2	0	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	1	3	1	1	4	4	4	4	4	4	0
778	6	56	2011	40	1	matbat	1	7	3	1	4	1	2	1	2	1	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	2	1	2	1	1	1	2	0	994	3	1	1	0	0	0	4	1	1	4	4	4	4	4	4	0
777	6	56	2011	39	1	matbat	1	7	1	3	4	1	1	3	4	1	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	1	1	4	4	4	4	4	4	3409
776	6	56	2011	28	1	matbat	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	3	4	0
775	6	56	2011	49	1	matbat	1	7	1	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	2	1	1	3	2	2	2	1	2	1	0	1	2	0	994	3	1	0	1	1	0	4	1	1	4	4	4	4	4	4	0
774	6	56	2011	32	1	matbat	1	1	2	998	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	5	0	1	4	4	4	4	4	4	3408
773	6	56	2011	34	1	matbat	1	7	3	1	3	3	3	5	4	4	4	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	3	0	0	3	3	3	2	0	994	1	0	0	3	0	994	3	1	1	0	0	0	3	1	1	4	4	4	4	4	4	3412
772	6	56	2011	80	1	matbat	1	7	1	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	3403
771	6	56	2011	35	1	matbat	1	1	3	7	3	1	2	3	2	1	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	3	2	2	2	1	2	1	0	1	2	1	2	3	1	1	1	1	0	3	1	1	4	4	4	4	4	4	0
770	6	56	2011	12	1	Biak	1	7	3	1	3	3	3	2	3	1	4	0	0	0	0	0	0	1	0	2	0	2	2	1	1	1	1	4	1	2	3	3	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	1	1	4	4	3	4	4	4	0
769	6	56	2011	45	1	matbat	1	7	1	998	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	0	0	2	1	2	3	1	0	1	1	0	5	0	1	4	4	4	4	4	4	0
768	6	56	2011	15	1	matbat	1	7	1	998	994	994	994	994	994	994	5	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	4	1	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	1	1	0	2	0	1	4	4	4	3	3	3	0
767	6	56	2011	49	1	matbat	1	1	998	998	994	994	994	994	994	994	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	0	4	4	4	4	4	4	0
766	6	56	2011	36	1	matbat	1	7	1	2	994	994	994	994	994	994	3	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	4	0	0	3	2	2	2	0	994	1	0	1	2	0	994	3	1	0	0	0	0	5	0	0	4	4	4	4	4	4	0
765	6	56	2011	52	1	matbat	1	7	2	998	994	994	994	994	994	994	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	1	0	2	0	994	2	1	0	0	0	0	997	1	1	4	4	4	4	4	4	0
764	6	56	2011	59	1	matbat	1	1	2	998	994	994	994	994	994	994	4	0	0	0	0	0	1	1	0	1	0	1	2	0	1	1	1	3	1	1	3	3	3	2	0	994	0	0	1	3	1	2	3	1	0	1	1	0	3	0	1	4	3	4	3	2	3	3431
763	6	55	2011	30	1	Matbat	1	2	1	3	4	4	3	4	2	1	4	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	3	2	2	2	1	2	0	0	0	3	0	994	3	1	1	0	0	0	4	0	1	4	4	4	4	4	4	0
762	6	55	2011	51	1	Matbat	1	7	2	3	3	2	2	2	2	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	1	1	2	0	994	2	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
761	6	55	2011	28	1	Matbat	1	2	1	3	3	3	2	4	2	1	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	2	2	2	0	994	1	1	1	2	1	2	2	1	1	1	1	0	3	0	1	4	4	4	4	4	4	3777
760	6	55	2011	41	1	Matbat	1	2	1	998	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	3	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	0	3	0	1	4	4	4	4	4	4	0
759	6	55	2011	22	1	Matbat	2	2	1	3	4	3	2	4	4	2	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	3	2	2	2	1	2	1	0	1	2	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
758	6	55	2011	30	1	Matbat	1	2	1	3	3	2	2	4	4	1	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	0	1	2	1	2	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
757	6	55	2011	20	1	Matbat	1	2	1	3	3	3	2	4	4	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	2	1	0	0	2	1	2	2	1	1	0	0	0	3	0	1	4	4	4	4	4	4	3775
756	6	54	2011	25	12	Adonara (Nusa Tenggara Timur)	2	7	3	998	4	4	3	5	4	1	4	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	2	1	1	3	3	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
755	6	54	2011	28	1	buton	2	996	3	998	5	1	3	5	4	1	4	0	0	0	0	0	0	1	0	3	0	3	1	0	1	1	0	2	0	0	3	3	3	2	1	1	0	0	1	2	0	994	3	1	0	0	0	0	3	0	0	3	3	4	3	3	3	0
754	6	54	2011	20	1	Ternate	2	3	1	7	4	4	2	5	4	1	3	0	0	0	1	0	1	2	0	3	0	3	1	0	1	1	1	3	0	1	3	3	3	2	1	2	1	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
753	6	54	2011	5	2	Maya(waigeo)	2	7	1	3	4	4	2	4	4	1	4	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	3	1	1	3	2	2	2	1	3	1	1	1	2	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
752	6	54	2011	51	1	tidore	2	3	1	996	5	5	4	5	4	1	4	0	0	0	0	0	1	2	0	2	0	2	1	1	1	0	0	2	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	3304
751	6	54	2011	53	8	Seram	2	3	7	996	3	3	4	4	4	1	3	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	2	1	1	3	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0	1	4	4	5	4	4	4	0
750	6	54	2011	36	6	Bugis	2	7	3	998	4	1	1	5	4	1	4	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	1	3	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0	1	5	4	5	5	5	5	0
749	6	54	2011	50	1	Seram	2	996	998	998	994	994	994	994	994	994	4	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	3	2	2	2	0	994	997	0	0	3	0	994	2	1	0	0	0	0	3	1	0	4	4	4	4	998	4	0
748	6	54	2011	41	1	misool	2	3	1	996	4	4	4	5	4	1	2	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	3	3	2	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	1	0	4	4	4	4	4	4	3290
747	6	54	2011	21	1	misool	2	1	3	7	4	4	2	4	4	1	3	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	0	0	0	1	3	2	2	2	1	2	1	0	0	2	1	2	3	1	1	1	0	0	997	0	0	4	4	4	4	4	4	3289
746	6	54	2011	27	1	Bugis	2	7	3	998	1	1	1	1	1	998	4	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	2	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	0	4	4	4	4	4	4	0
745	6	54	2011	51	11	Makasar	2	2	3	1	3	3	3	5	4	1	4	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	2	1	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	3294
744	6	54	2011	48	2	maluku (Gebe)	2	3	998	998	3	3	4	4	4	1	3	0	0	0	1	0	1	2	0	3	0	3	0	0	0	0	0	0	0	1	3	2	2	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0	1	4	4	5	4	4	4	0
743	6	54	2011	35	12	Seram	2	3	996	998	4	4	4	5	4	1	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
742	6	54	2011	60	2	misool	2	3	1	7	4	4	4	5	4	1	4	0	0	0	1	0	2	2	0	2	0	2	0	1	0	0	0	1	0	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	1	0	4	4	4	4	4	4	3301
741	6	54	2011	27	1	misool	2	7	7	3	4	4	2	5	4	1	4	0	0	0	1	0	0	1	0	3	0	3	1	1	1	0	1	3	1	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
740	6	54	2011	8	15	Gorontalo	2	3	996	998	3	3	4	5	4	1	4	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	3	1	1	2	2	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
739	6	54	2011	52	12	misool	2	7	3	998	3	3	2	5	5	1	3	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	3	2	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
738	6	54	2011	28	1	misool	2	7	3	998	3	1	2	4	4	1	3	0	0	0	1	0	1	0	0	6	0	6	1	0	0	1	1	2	1	1	3	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0	1	4	4	4	4	4	4	0
737	6	53	2011	4	1	Seram	2	7	7	1	994	994	994	994	994	994	3	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	0	0	0	0	3	2	3	3	1	3	1	0	0	3	0	994	3	1	0	0	0	0	3	0	0	4	4	5	4	4	4	0
736	6	53	2011	4	1	Sorong/Seram	2	7	998	998	994	994	994	994	994	994	3	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	3	3	3	3	0	994	0	0	998	998	998	994	998	1	0	0	0	0	2	0	1	4	4	4	4	4	4	0
735	6	53	2011	6	1	Misool	2	1	7	998	994	994	994	994	994	994	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0	0	4	4	3	3	3	3	0
734	6	53	2011	7	1	Fakfak	2	1	3	998	3	2	2	4	4	1	2	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	3	2	2	2	1	3	1	1	0	2	0	994	3	1	1	1	0	0	5	1	1	5	5	5	4	5	4	0
