HouseholdID	SettlementID	PaternalEthnicity	Eth.Num	Eth.Iso
1538	93	NAPITI	118	NAP
1539	83	BIAK BESER	23	BHW
1540	83	MAYRASI	184	ZRS
1541	83	SBAKOR	13	ASI
1542	83	ESANI	167	UNK
1543	83	SABAKOR	13	ASI
1544	83	ASENARA	13	ASI
1545	83	INAWATAN	152	SZP
1546	83	KAMBRAW	62	IRX
1547	83	MANDEWANA	167	UNK
1548	83	MANDEWANA	167	UNK
1549	83	MEDIWANA	167	UNK
1550	83	MANDEWANA	167	UNK
1551	86	MAIRASI TARWASA	184	ZRS
1552	86	AYAMARU	16	AYZ
1553	86	ARGUNI (IRARUTU)	7	AGF-IRH
1554	86	MAYRASI	184	ZRS
1555	71	BIAK	23	BHW
1556	71	BIAK	23	BHW
1557	86	MAIRASI	184	ZRS
1558	86	MAYRASI	184	ZRS
1559	86	MAIRASI	184	ZRS
1560	71	BUTTON	43	CIA
1561	71	BIAK	23	BHW
1562	71	BIAK BESER	23	BHW
1563	71	BIAK BESER	23	BHW
1564	98	BAHAM	18	BDW
1565	98	BAHAM	18	BDW
1566	98	BAHAM	18	BDW
1567	79	BIAK	23	BHW
1568	79	BIAK	23	BHW
1569	79	BIAK BESER	23	BHW
1570	79	BIAK	23	BHW
1571	79	BIAK	23	BHW
1572	79	BIAK	23	BHW
1573	98	BAHAM	18	BDW
1574	98	BAHAM	18	BDW
1575	98	BAHAM	18	BDW
1576	98	BAHAM	18	BDW
1577	98	BAHAM	18	BDW
1578	98	SERUI	138	SEU
1579	98	BAHAM	18	BDW
1580	97	BAHAM	18	BDW
1581	97	BAHAM	18	BDW
1582	97	SERAM	52	GES
1583	97	BAHAM	18	BDW
1584	97	BAHAM	18	BDW
1585	79	WAMENA BARAT	67	JAY
1586	79	BIAK	23	BHW
1587	79	BIAK	23	BHW
1588	79	BIAK BESER	23	BHW
1589	79	BIAK	23	BHW
1590	79	BIAK	23	BHW
1591	79	BIAK	23	BHW
1592	79	BIAK	23	BHW
1593	97	MANADO	179	XMM
1594	97	BAHAM	18	BDW
1595	97	BAHAM	18	BDW
1596	97	BABO	30	BIN
1597	97	BAHAM	18	BDW
1598	97	BAHAM	18	BDW
1599	97	BAHAM	18	BDW
1600	97	BAHAM	18	BDW
1601	97	MAKASSAR	91	MAK
1602	97	BAHAM	18	BDW
1603	98	KOKAS	48	FAK
1604	98	BIAK	23	BHW
1605	98	BAHAM	18	BDW
1606	98	ARUGUN	6	AGF
1607	98	BAHAM	18	BDW
1608	98	BAHAM	18	BDW
1609	78	BIAK BESER	23	BHW
1610	78	BIAK RAJA AMPAT	23	BHW
1611	78	BIAK BESER	23	BHW
1612	86	MAIRASI	184	ZRS
1613	86	MAIRASI	184	ZRS
1614	78	BIAK BESER	23	BHW
1615	78	BIAK RAJA AMPAT	23	BHW
1616	78	BIAK BESER	23	BHW
1617	78	BESER	23	BHW
1618	78	BIAK BESER	23	BHW
1619	78	BIAK BESER	23	BHW
1620	86	TATUTA	167	UNK
1621	86	MAIRASI	184	ZRS
1622	78	TERNATE	156	TFT
1623	78	BATAK	34	BTD
1624	78	BAHAM	18	BDW
1625	78	BIAK	23	BHW
1626	78	CILACAP	49	FOR
1627	78	BIAK BETEW	23	BHW
1628	78	BIAK RAJA AMPAT	23	BHW
1629	78	BIAK BESER	23	BHW
1630	78	BIAK BESER	23	BHW
1631	78	BIAK	23	BHW
1632	78	BIAK	23	BHW
1633	78	BIAK	23	BHW
1634	78	BIAK RAJA AMPAT	23	BHW
1635	78	BIAK AYAU	23	BHW
1636	78	BIAK	23	BHW
1637	78	BIAK	23	BHW
1638	78	KEI	70	KEI
1639	78	BIAK BESER	23	BHW
1640	78	BIAK RAJA AMPAT	23	BHW
1641	78	BIAK BESER	23	BHW
1642	78	AMBON	1	ABS
1643	78	AMBON	1	ABS
1644	67	BIAK	23	BHW
1645	67	BIAK	23	BHW
1646	67	BIAK	23	BHW
1647	67	BIAK	23	BHW
1648	67	BIAK	23	BHW
1649	67	BIAK	23	BHW
1650	67	BIAK	23	BHW
1651	67	BIAK	23	BHW
1652	67	BIAK	23	BHW
1653	67	BIAK	23	BHW
1654	67	BIAK	23	BHW
1655	67	BIAK	23	BHW
1656	67	BIAK	23	BHW
1657	67	BIAK	23	BHW
1658	67	BIAK	23	BHW
1659	67	BIAK	23	BHW
1660	67	BIAK	23	BHW
1661	67	BIAK	23	BHW
1662	67	BIAK	23	BHW
1663	67	BIAK	23	BHW
1664	67	BIAK	23	BHW
1665	67	BIAK	23	BHW
1666	67	BIAK	23	BHW
1667	67	BIAK	23	BHW
1668	67	BIAK	23	BHW
1669	67	KAWE (WAIGEO BARAT)	71	KGB
1670	67	BIAK	23	BHW
1671	67	BIAK	23	BHW
1672	67	BIAK	23	BHW
1673	67	BIAK	23	BHW
1674	90	MAIRASI	184	ZRS
1675	69	BIAK NUMFOR	23	BHW
1676	69	BIAK NUMFOR	23	BHW
1677	69	TIMOR	11	AOZ
1678	71	BIAK BESER	23	BHW
1679	71	BIAK BESER	23	BHW
1680	80	BIAK	23	BHW
1681	80	GORONTALO	56	GOR
1682	80	BUGIS	37	BUG
1683	80	BIAK	23	BHW
1684	80	BIAK	23	BHW
1685	80	BIAK	23	BHW
1686	80	JAYAPURA	162	TTI
1687	80	KEY KECIL	70	KEI
1688	80	BIAK NUMFOR	23	BHW
1689	80	TERNATE	156	TFT
1690	80	BIAK NUMFOR	23	BHW
1691	80	SERUI	138	SEU
1692	90	MAYRASI	184	ZRS
1693	90	TANIMBAR	70	KEI
1694	90	MAIRASI	184	ZRS
1695	71	BIAK RAJA AMPAT	23	BHW
1696	71	BIAK BESER	23	BHW
1697	71	BIAK BESER	23	BHW
1698	71	BIAK BESER	23	BHW
1699	71	AMBON	1	ABS
1700	71	BIAK BESER	23	BHW
1701	80	UMKAY	167	UNK
1702	80	KAWE RAJA AMPAT	71	KGB
1703	80	GEBE	51	GEI
1704	80	BUGIS	37	BUG
1705	80	BUTON	43	CIA
1706	80	BIAK RAJA AMPAT	23	BHW
1707	80	JAWA (JOGYAKARTA)	66	JAV
1708	80	AMBON	1	ABS
1709	80	KALIMANTAN	69	KAL
1710	80	HALMAHERA	104	MLK
1711	80	TORAJA	136	SDA
1712	80	PATANI/TOBELO	128	PTN
1713	80	TELUK MAYALIBIT/MAYA	142	SLZ
1714	80	BIAK	23	BHW
1715	80	MAYA	142	SLZ
1716	90	MAIRASI	184	ZRS
1717	90	AMBON	1	ABS
1718	90	MAYRASI	184	ZRS
1719	90	MAYRASI	184	ZRS
1720	90	MAIRASI	184	ZRS
1721	69	BIAK BESER	23	BHW
1722	69	BIAK	23	BHW
1723	69	BIAK BESER	23	BHW
1724	69	BIAK BESER	23	BHW
1725	69	BETEU RAJA AMPAT	23	BHW
1726	69	TIMOR	11	AOZ
1727	69	BIAK BESER	23	BHW
1728	70	BIAK BESER	23	BHW
1729	70	BIAK	23	BHW
1730	70	BIAK BESER	23	BHW
1731	70	BIAK BESER	23	BHW
1732	70	BIAK BESER	23	BHW
1733	70	BIAK	23	BHW
1734	70	BIAK	23	BHW
1735	70	BUTON	43	CIA
1736	80	YENSNER	129	RAJ
1737	80	GEBE	51	GEI
1738	80	TERNATE	156	TFT
1739	80	AMBON	1	ABS
1740	80	SANGER	21	BHP
1741	80	OMKAY/RAJA AMPAT	70	KEI
1742	80	INANWATAN	152	SZP
1743	80	ROTE (NTT)	33	BPZ
1744	80	BIAK	23	BHW
1745	80	BIAK/RAJA AMPAT	23	BHW
1746	80	JAYAPURA	162	TTI
1747	80	BIAK	23	BHW
1748	80	TANIMBAR	70	KEI
1749	80	MOLY	167	UNK
1750	80	AMBON	1	ABS
1751	80	MAYA RAJA AMPAT	142	SLZ
1752	80	BERNATE	156	TFT
1753	80	LOMBOK	134	SAS
1754	80	UMKAY	167	UNK
1755	80	SERUI	138	SEU
1756	80	SERUI	138	SEU
1757	99	TUAL	104	MLK
1758	102	AMBON	1	ABS
1759	102	MOI	112	MXN
1760	102	MOI	112	MXN
1761	102	MOI	112	MXN
1762	102	NTT	124	NTT
1763	102	MOI	112	MXN
1764	102	MOI	115	MXO
1765	102	MOI	112	MXN
1766	102	BIAK	23	BHW
1767	102	TIMOR	11	AOZ
1768	102	TERNATE	156	TFT
1769	102	MOI	112	MXN
1770	102	MOI	112	MXN
1771	102	MOI	112	MXN
1772	102	MOI	112	MXN
1773	102	AMBON	1	ABS
1774	102	MOI	112	MXN
1775	102	MOI	112	MXN
1776	102	MOI	112	MXN
1777	103	BUGIS	37	BUG
1778	103	MOI	112	MXN
1779	90	MAIRASI	184	ZRS
1780	103	BIAK	23	BHW
1781	103	MOI	112	MXN
1782	103	BIAK NUMFOR	23	BHW
1783	103	MOI	112	MXN
1784	90	ASIENA	13	ASI
1785	103	MOI	112	MXN
1786	103	TERNATE	156	TFT
1787	103	BUGIS	37	BUG
1788	103	TERNATE	156	TFT
1789	103	SERAM	52	GES
1790	103	BIAK	23	BHW
1791	103	BUGIS ENDREKAN	41	BUG-PTT
1792	103	BIAK	23	BHW
1793	103	BIAK	23	BHW
1794	103	BUGIS	37	BUG
1795	103	BIAK RAJA AMPAT	23	BHW
1796	103	AMBON	1	ABS
1797	103	BONE	150	SWU
1798	103	BUGIS	37	BUG
1799	103	TERNATE	156	TFT
1800	103	BIAK	23	BHW
1801	103	AMBON	1	ABS
1802	103	MOI	112	MXN
1803	103	BIAK	23	BHW
1804	103	MOI	112	MXN
1805	103	BUGIS	37	BUG
1806	103	BUGIS MAROS	39	BUG-MAK
1807	103	BUGIS	37	BUG
1808	103	BUGIS	37	BUG
1809	103	MAKASAR	91	MAK
1810	103	BUGIS	37	BUG
1811	103	BUGIS	37	BUG
1812	76	BIAK	23	BHW
1813	76	BIAK	23	BHW
1814	76	BIAK KAFDARUN	23	BHW
1815	76	BIAK RAJA AMPAT	23	BHW
1816	76	BIAK RAJA AMPAT	23	BHW
1817	76	BIAK RAJA AMPAT	23	BHW
1818	76	TOBELO	157	TLB
1819	76	TANIMBAR	70	KEI
1820	76	BIAK RAJA AMPAT	23	BHW
1821	76	KAFDARUN	36	BTW
1822	76	BIAK	23	BHW
1823	76	BIAK KAFDARUN	23	BHW
1824	76	BIAK KAFDARAN	23	BHW
1825	76	BIAK NUMFOR	23	BHW
1826	76	SERUI YAPEN	138	SEU
1827	76	KAFDARUN	36	BTW
1828	76	BIAK	23	BHW
1829	76	KAFDARUN	36	BTW
1830	76	BIAK BESER	23	BHW
1831	76	KAFDAREN	36	BTW
1832	76	BIAK KAFDARUN	23	BHW
1833	76	KAFDARUN	36	BTW
1834	76	BUTON	43	CIA
1835	76	BIAK KAFDARUN	23	BHW
1836	76	BIAK SORKA	23	BHW
1837	76	BIAK	23	BHW
1838	76	BIAK SORKA	23	BHW
1839	75	BATANTA	142	SLZ
1840	75	BATANTA	142	SLZ
1841	66	BIAK	23	BHW
1842	66	BIAK	23	BHW
1843	66	BIAK	23	BHW
1844	66	BIAK	23	BHW
1845	76	BIAK SAMBER	23	BHW
1846	76	BIAK KAFDARAN	23	BHW
1847	76	BIAK	23	BHW
1848	76	BIAK KAFDARAN	23	BHW
1849	76	BIAK	23	BHW
1850	96	MALUKU	92	MAL
1851	96	BUTON	43	CIA
1852	96	BUTON	43	CIA
1853	99	KARAS	74	KGV
1854	96	IHA	59	IHP
1855	96	BAHAM	18	BDW
1856	96	SANGAR	21	BHP
1857	96	TEUR (GOROM)	52	GES
1858	96	ELAT (MALUKU TENGGARA)	32	BND
1859	96	TEUR	52	GES
1860	96	KUR KEI KECIL	81	KUV
1861	66	BIAK	23	BHW
1862	66	BIAK	23	BHW
1863	66	BIAK	23	BHW
1864	66	INAWATAN	152	SZP
1865	66	BIAK	23	BHW
1866	75	BATANTA	142	SLZ
1867	75	TEPIN (SALAWATI)	155	TEP
1868	75	BIAK TIMUR	23	BHW
1869	75	BIAK	23	BHW
1870	75	BATANTA	142	SLZ
1871	75	NAPAN WENAMI (NABIRE)	175	WRP
1872	75	BIAK BATANTA	26	BHW-SLZ
1873	75	MEYAH	167	UNK
1874	75	MOY	112	MXN
1875	99	BAHAM	18	BDW
1876	99	KARAS	74	KGV
1877	75	BIAK BATANTA	26	BHW-SLZ
1878	75	SANGER TALAUT	22	BHP-TLD
1879	75	SANGER TALAUT	22	BHP-TLD
1880	75	BIAK	23	BHW
1881	75	BATAK	34	BTD
1882	75	TOBELO	157	TLB
1883	75	BIAK	23	BHW
1884	75	BIAK KAFDARON	23	BHW
1885	75	NA	116	NA
1886	75	BATANTA	142	SLZ
1887	75	KEY BESAR	70	KEI
1888	75	BATANTA	142	SLZ
1889	75	BIAK BATANTA	26	BHW-SLZ
1890	77	BIAK KAFDARUN	23	BHW
1891	77	BIAK KAFDARUN	23	BHW
1892	77	BIAK	23	BHW
1893	77	BIAK KAFDARON	23	BHW
1894	77	BIAK NUMFOR	23	BHW
1895	77	BIAK KAFDARUN	23	BHW
1896	77	MAKASAR	91	MAK
1897	77	TORAJA	136	SDA
1898	77	TIMOR	11	AOZ
1899	77	BIAK	23	BHW
1900	77	BIAK	23	BHW
1901	77	BIAK	23	BHW
1902	77	BIAK KAFDARUN	23	BHW
1903	77	BIAK	23	BHW
1904	77	BIAK	23	BHW
1905	77	BIAK KAFDARUN	23	BHW
1906	77	TERNATE	156	TFT
1907	77	BIAK KAFDARUN	23	BHW
1908	77	BIAK KAFDARUN	23	BHW
1909	77	BIAK KAFDARUN	23	BHW
1910	77	BIAK RAJA AMPAT	23	BHW
1911	77	BIAK RAJA AMPAT	23	BHW
1912	77	KEY	70	KEI
1913	77	BIAK RAJA AMPAT	23	BHW
1914	77	BIAK RAJA AMPAT	23	BHW
1915	77	BIAK RAJA AMPAT	23	BHW
1916	77	BIAK	23	BHW
1917	77	BIAK RAJA AMPAT	23	BHW
1918	77	BUTON	43	CIA
1919	77	BUTON	43	CIA
1920	77	BIAK RAJA AMPAT	23	BHW
1921	77	KAFDARUN	36	BTW
1922	77	BIAK RAJA AMPAT	23	BHW
1923	77	BIAK RAJA AMPAT	23	BHW
1924	77	BIAK RAJA AMPAT	23	BHW
1925	77	BIAK	23	BHW
1926	77	BIAK	23	BHW
1927	77	KAFDARUN	36	BTW
1928	77	BIAK	23	BHW
1929	77	BIAK	23	BHW
1930	77	BIAK	23	BHW
1931	77	KAFDARUN	36	BTW
1932	74	TEPIN	155	TEP
1933	74	KALU ASAL	167	UNK
1934	74	MOY	112	MXN
1935	74	TEPIN	155	TEP
1936	74	TEPIN	155	TEP
1937	74	TEPIN	155	TEP
1938	74	TEPIN	155	TEP
1939	74	BIAK	23	BHW
1940	74	TEPIN	155	TEP
1941	74	BIAK ASBAKEN	23	BHW
1942	74	TEPIN SALAWATI	155	TEP
1943	74	TEPIN	155	TEP
1944	74	MOI	112	MXN
1945	74	TEPIN	155	TEP
1946	74	MOI	112	MXN
1947	74	TEPIN	155	TEP
1948	74	TEPIN	155	TEP
1949	74	WAYOLCI (ALMAHERA)	172	WLI
1950	74	TEPIN	155	TEP
1951	74	FIAWAT (SAMATE)	142	SLZ
1952	95	MAYRASI	184	ZRS
1953	95	BUTON	43	CIA
1954	95	MAYRASI	184	ZRS
1955	95	MAYRASI	184	ZRS
1956	95	MAYRASI	184	ZRS
1957	95	MAYRASI	184	ZRS
1958	95	MAYRASI	184	ZRS
1959	95	MAYRASI	184	ZRS
1960	95	MAYRASI	184	ZRS
1961	88	MAYRASI	184	ZRS
1962	95	MAYRASI	184	ZRS
1963	74	KEY BESAR	70	KEI
1964	74	TEPIN	155	TEP
1965	74	TEPIN	155	TEP
1966	74	AMBON	1	ABS
1967	74	TEPIN	129	RAJ
1968	74	TEPIN	155	TEP
1969	74	KONDA	79	KND
1970	74	TEPIN	155	TEP
1971	74	TEPIN	155	TEP
1972	74	TEPIN	155	TEP
1973	74	TEPIN	155	TEP
1974	74	TEPIN	155	TEP
1975	74	TEPIN	155	TEP
1976	74	TEPIN	155	TEP
1977	74	TEPIN	155	TEP
1978	74	TEPING	155	TEP
1979	74	TOBELO	157	TLB
1980	74	TEPIN	155	TEP
1981	74	TEPIN	155	TEP
1982	74	MOEY	112	MXN
1983	74	TEPIN	155	TEP
1984	66	BIAK	23	BHW
1985	66	BIAK	23	BHW
1986	66	BIAK	23	BHW
1987	66	BIAK	23	BHW
1988	66	BIAK	23	BHW
1989	66	BIAK	23	BHW
1990	66	BIAK	23	BHW
1991	66	BIAK	23	BHW
1992	66	BIAK	23	BHW
1993	66	BIAK	23	BHW
1994	66	SERAM	52	GES
1995	66	BIAK	23	BHW
1996	66	BIAK	23	BHW
1997	66	BIAK	23	BHW
1998	66	BIAK	23	BHW
1999	66	BIAK	23	BHW
2000	66	BIAK	23	BHW
2001	66	BIAK	23	BHW
2002	66	BIAK	23	BHW
2003	66	BIAK	23	BHW
2004	88	MAYRASI	184	ZRS
2005	88	MAYRASI	184	ZRS
2006	91	OBURAU	167	UNK
2007	91	OBURAU	167	UNK
2008	89	MAYRASI	184	ZRS
2009	89	MAYRASI	184	ZRS
2010	89	MAYRASI	184	ZRS
2011	89	MAYRASI	184	ZRS
2012	89	TIMOR (NTT)	11	AOZ
2013	85	MAYRASI	184	ZRS
2014	85	MAYRASI	184	ZRS
2015	85	MAYRASI	184	ZRS
2016	85	MAYRASI	184	ZRS
2017	88	BUTON	43	CIA
2018	88	MAYRASI	184	ZRS
2019	91	MANADO	179	XMM
2020	91	BAHAM	18	BDW
2021	91	OBURAU	167	UNK
2022	91	OBURAU	167	UNK
2023	91	KAMBRAUW	62	IRX
2024	91	KAMBRAUW	62	IRX
2025	91	AMBON	1	ABS
2026	91	KAMBRAUW	62	IRX
2027	91	KAMBRAUW	62	IRX
2028	91	SERUI	138	SEU
2029	85	MAYRASI	184	ZRS
2030	68	BIAK	23	BHW
2031	68	BIAK	23	BHW
2032	68	BIAK	23	BHW
2033	68	BIAK	23	BHW
2034	68	BIAK	23	BHW
2035	68	BIAK	23	BHW
2036	68	BIAK	23	BHW
2037	68	BIAK	23	BHW
2038	68	BIAK	23	BHW
2039	68	BIAK	23	BHW
2040	68	BIAK	23	BHW
2041	68	BIAK	23	BHW
2042	68	BIAK	23	BHW
2043	68	BIAK	23	BHW
2044	68	BIAK	23	BHW
2045	68	BIAK	23	BHW
2046	68	TERNATE	156	TFT
2047	68	BIAK	23	BHW
2048	68	BIAK	23	BHW
2049	68	BIAK	23	BHW
2050	68	BIAK	23	BHW
2051	68	BIAK	23	BHW
2052	68	BIAK	23	BHW
2053	68	BIAK	23	BHW
2054	68	BIAK	23	BHW
2055	68	BIAK	23	BHW
2056	68	BIAK	23	BHW
2057	68	BIAK	23	BHW
2058	88	MAYRASI	184	ZRS
2059	88	MAYRASI	184	ZRS
2060	88	MAYRASI	184	ZRS
2061	85	MALUKU	92	MAL
2062	85	MAYRASI	184	ZRS
2063	85	MAYRASI	184	ZRS
2064	85	MAYRASI	184	ZRS
2065	85	MAYRASI	184	ZRS
2066	82	BAHAM	18	BDW
2067	83	SERAM	52	GES
2068	82	SABAKOR	13	ASI
2069	82	BAHAM	18	BDW
2070	82	BURUWAY	13	ASI
2071	82	KAMBRAUW	62	IRX
2072	82	BUTON	43	CIA
2073	82	SERAM SELATAN	52	GES
2074	82	JAWA TIMUR	66	JAV
2075	82	BUGIS	37	BUG
2076	82	AMBON	1	ABS
2077	82	MEDEWANA	167	UNK
2078	82	KEY	70	KEI
2079	82	KAMBRAUW	62	IRX
2080	82	JAWA TIMUR	66	JAV
2081	82	MANDEWANA	167	UNK
2082	82	AMBON	1	ABS
2083	82	KAMBRAUW/UBURAUW	62	IRX
2084	82	SABAKOR	13	ASI
2085	82	SABAKOR	13	ASI
2086	82	IRARUTU	61	IRH
2087	82	MANDEWANA	167	UNK
2088	82	BUTON	43	CIA
2089	82	CHINA/SERAM	50	FOR-GES
2090	82	KUMAFA/SABAKOR	13	ASI
2091	88	MAYRASI	184	ZRS
2092	88	MAYRASI	184	ZRS
2093	88	MAYRASI	184	ZRS
2094	88	BAHAM MATA	25	BHW-FKF
2095	88	MAYRASI	184	ZRS
2096	82	FATAGAR	167	UNK
2097	82	MANADO	179	XMM
2098	82	SABKOR	13	ASI
2099	82	SELAYAR	141	SLY
2100	82	SABAKOR	13	ASI
2101	81	KOIWAY	84	KWI
2102	81	NTT	124	NTT
2103	81	KOIWAY	84	KWI
2104	81	KOIWAY	84	KWI
2105	81	TORAJA	136	SDA
2106	81	KAMORO	73	KGQ
2107	81	MAKASAR	91	MAK
2108	81	KOIWAI	84	KWI
2109	81	KOIWAI	84	KWI
2110	81	KUR	81	KUV
2111	81	MAIRASI	184	ZRS
2112	81	JAWA	66	JAV
2113	81	KOIWAY	84	KWI
2114	81	BOTON	43	CIA
2115	81	ARAB (KOIWAY	82	KWH
2116	95	MAYRASI	184	ZRS
2117	88	TANIMARBA	70	KEI
2118	88	MAYRASI	184	ZRS
2119	88	MAYRASI	184	ZRS
2120	88	MAYRASI	184	ZRS
2121	89	MAYRASI	184	ZRS
2122	89	MAYRASI	184	ZRS
2123	89	MAYRASI	184	ZRS
2124	89	MAYRASI	184	ZRS
2125	89	TORAJA	136	SDA
2126	89	MAYRASI	184	ZRS
2127	81	KOIWAI	84	KWI
2128	81	KOIWAY	84	KWI
2129	81	KOIWAY	84	KWI
2130	81	KOIWAY	84	KWI
2131	81	KOIWAY	84	KWI
2132	81	BAHAM	18	BDW
2133	92	KOIWAY	84	KWI
2134	92	ALANG (AMBON)	2	ABS-ALO
2135	92	SERAM	52	GES
2136	92	BUTON	43	CIA
2137	92	KEY	70	KEI
2138	92	MAYRASI	184	ZRS
2139	101	BURUWAY	13	ASI
2140	101	SERAM	52	GES
2141	101	BURUWAY	13	ASI
2142	101	GOROM	52	GES
2143	101	NTT	124	NTT
2144	101	GOROM	52	GES
2145	68	SERAM	52	GES
2146	99	TUAL	104	MLK
2147	99	BAHAM	18	BDW
2148	81	MALUKU	92	MAL
2149	81	KEY	70	KEI
2150	81	KOIWAY	84	KWI
2151	81	BUTON	43	CIA
2152	81	KOIWAY	84	KWI
2153	81	KOIWAY	84	KWI
2154	81	BOTON	43	CIA
2155	81	KEY/MALUKU TENGGARA	70	KEI
2156	81	KOIWAY	84	KWI
2157	81	MALUKU (KUR)	92	MAL
2158	81	KOIWAY	84	KWI
2159	81	KURR	81	KUV
2160	81	BIAK	23	BHW
2161	81	KOIWAY	84	KWI
2162	81	ARGUNI	6	AGF
2163	92	MAYRASI	184	ZRS
2164	92	MAYRASI	184	ZRS
2165	92	KAMORO	73	KGQ
2166	92	MAYRASI	184	ZRS
2167	92	TANIMBAR	70	KEI
2168	92	MAKASAR	91	MAK
2169	92	TEMINABUAN	80	KPS
2170	92	JUWAFETA	167	UNK
2171	92	KOIWAY	84	KWI
2172	92	BUTON	43	CIA
2173	92	MAYRASI	184	ZRS
2174	92	JUAFETA	167	UNK
2175	92	KOIWAY	84	KWI
2176	92	ARU/DOBO	3	ABS-SEU 
2177	92	MAYRASI	184	ZRS
2178	92	KOIWAY	84	KWI
2179	92	MAYRASI	184	ZRS
2180	92	GOROM	52	GES
2181	92	KOIWAY	84	KWI
2182	92	KOIWAY	84	KWI
2183	92	KAMORO	73	KGQ
2184	92	KOIWAY	84	KWI
2185	92	KOIWAY	84	KWI
2186	92	BAHAM/MATA (KOKAS)	25	BHW-FKF
2187	92	KOIWAY	84	KWI
2188	92	MAYRASI	184	ZRS
2189	92	TEPA	104	MLK
2190	92	KOIWAY	84	KWI
2191	92	BUTON	43	CIA
2192	92	KOIWAY	84	KWI
2193	92	KOIWAY	84	KWI
2194	92	KOIWAY	84	KWI
2195	92	KOIWAY	84	KWI
2196	92	KOIWAY	84	KWI
2197	92	PANIAI	126	PAN
2198	92	KOMAWA	167	UNK
2199	92	KEY	70	KEI
2200	92	MIERE	106	MNU
2201	92	MAYRASI	184	ZRS
2202	92	KAMORO	73	KGQ
2203	92	KAMORO	73	KGQ
2204	92	PANIAI	126	PAN
2205	92	DOBO	1	ABS
2206	92	MALUKU TENGGARA	92	MAL
2207	92	BUTON	43	CIA
2208	92	MAYRASI	184	ZRS
2209	92	SORONG	145	SOR
2210	92	KOIWAY	84	KWI
2211	92	TANIMBAR	70	KEI
2212	92	MAYRASI/KOIWAY	83	KWH-ZRS
2213	92	MAYRASI	184	ZRS
2214	92	MAYRASI	184	ZRS
2215	92	TANIMBAR	70	KEI
2216	92	MAYRASI	184	ZRS
2217	92	KEY	70	KEI
2218	92	MALUKU TENGGARA	92	MAL
2219	92	BUTON	43	CIA
2220	92	BUTON	43	CIA
2221	92	TERNATE	156	TFT
2222	92	KOIWAY	84	KWI
2223	92	BUTON	43	CIA
2224	92	KOIWAY	84	KWI
2225	92	TERNATE	156	TFT
2226	92	GOROM	52	GES
2227	92	KOIWAY	84	KWI
2228	92	IRARUTU	61	IRH
2229	92	KOIWAY	84	KWI
2230	92	KOIWAY	84	KWI
2231	92	IRIRI	30	BIN
2232	92	MEREU	106	MNU
2233	92	BUTON	43	CIA
2234	92	MAYRASI	184	ZRS
2235	92	BANDA	32	BND
2236	92	KOIWAY	84	KWI
2237	92	MAKASAR	91	MAK
2238	92	BUGIS	37	BUG
2239	92	KAMBUTFETA	93	MAY
2240	92	ARGUNI	6	AGF
2241	92	KOIWAY	84	KWI
2242	92	AMBON	1	ABS
2243	92	KOIWAY	84	KWI
2244	92	MAYRASI	184	ZRS
2245	92	MADURA	90	MAD
2246	92	KEI BESAR	70	KEI
2247	92	TEPA	104	MLK
2248	92	KAMORO	73	KGQ
2249	92	KOIWAY	84	KWI
2250	92	KOIWAY	84	KWI
2251	92	MELAYU/DAYAK	178	XDY
2252	92	BIMA	21	BHP
2253	92	TERNATE	156	TFT
2254	92	KOIWAY	84	KWI
2255	92	MAYRASI	184	ZRS
2256	92	KAMORO	73	KGQ
2257	92	KEY	70	KEI
2258	92	MAYRASI	184	ZRS
2259	92	SAPARKA	167	UNK
2260	92	MAYRASI	184	ZRS
2261	92	ARGUNI	6	AGF
2262	101	BUTON	43	CIA
2263	101	KARAS	74	KGV
2264	101	GOROM	52	GES
2265	101	JAWA	66	JAV
2266	101	KEY	70	KEI
2267	101	MALUKU TENGGARA	92	MAL
2268	101	KARAS	74	KGV
2269	101	KARAS	74	KGV
2270	101	GOROM	52	GES
2271	101	BUGIS	37	BUG
2272	101	AMBON	1	ABS
2273	101	SERAM	52	GES
2274	101	SULAWESI SELATAN	147	SUL
2275	101	TERNATE	156	TFT
2276	101	KARAS	74	KGV
2277	101	TIONGHUA	167	UNK
2278	101	BUGIS	37	BUG
2279	101	TANIMBAR	70	KEI
2280	101	TERNATE	156	TFT
2281	101	AMBON	1	ABS
2282	101	GOROM	52	GES
2283	101	GOROM	52	GES
2284	101	BUTON	43	CIA
2285	101	AMBON	1	ABS
2286	101	GOROM	52	GES
2287	101	DAYAK	69	KAL
2288	101	TERNATE	156	TFT
2289	101	BUTON	43	CIA
2290	101	SERAM	52	GES
2291	101	BUTON	43	CIA
2292	101	BUTON	43	CIA
2293	101	TUAL	104	MLK
2294	101	BUTON	43	CIA
2295	101	SERAM	52	GES
2296	101	KARAS	74	KGV
2297	101	MALUKU	92	MAL
2298	101	GOROM	52	GES
2299	101	INWATAN	152	SZP
2300	101	GOROM	52	GES
2301	101	AMBON	1	ABS
2302	101	TANIMBAR	70	KEI
2303	101	GOROM	52	GES
2304	101	BURUWAY	13	ASI
2305	101	BIAK	23	BHW
2306	101	MADEWANA	13	ASI
2307	101	INAUWATAN	152	SZP
2308	101	KOKAS	48	FAK
2309	101	BAHAM	18	BDW
2310	101	JAWA	66	JAV
2311	101	KUPANG	58	HEG
2312	101	BAHAM	18	BDW
2313	100	BAHAM	18	BDW
